"Hero","Vs","Games","W","L","Win %","Elo Shift"
"Legion Commander","Storm Spirit","75","28","47","0.37333333333333335","-8.146103441094162"
"Skywrath Mage","Alchemist","67","25","42","0.373134328358209","-6.9480336724643985"
"Phoenix","Chaos Knight","67","25","42","0.373134328358209","-8.500114291213576"
"Magnus","Brewmaster","51","19","32","0.37254901960784315","-8.810924881841084"
"Silencer","Ringmaster","51","19","32","0.37254901960784315","-10.690764233635496"
"Pugna","Naga Siren","78","29","49","0.3717948717948718","-7.2837602989985495"
"Chaos Knight","Beastmaster","113","42","71","0.37168141592920356","-8.53634138885013"
"Grimstroke","Pugna","148","55","93","0.3716216216216216","-7.3894750507104545"
"Phantom Assassin","Doom","70","26","44","0.37142857142857144","-8.073807010368522"
"Silencer","Abaddon","70","26","44","0.37142857142857144","-9.5717425775065"
"Axe","Shadow Fiend","70","26","44","0.37142857142857144","-10.713296562799577"
"Enchantress","Chen","124","46","78","0.3709677419354839","-5.983085897531546"
"Jakiro","Bane","124","46","78","0.3709677419354839","-7.3071163646123525"
"Earth Spirit","Enigma","62","23","39","0.3709677419354839","-8.405127502688883"
"Legion Commander","Beastmaster","62","23","39","0.3709677419354839","-8.917389914672933"
"Dark Willow","Shadow Fiend","89","33","56","0.3707865168539326","-6.7163739042140245"
"Timbersaw","Io","116","43","73","0.3706896551724138","-6.381606213245934"
"Phoenix","Visage","54","20","34","0.37037037037037035","-4.3185615907784225"
"Hoodwink","Slark","81","30","51","0.37037037037037035","-6.900204382980382"
"Sven","Skywrath Mage","54","20","34","0.37037037037037035","-6.907567863524694"
"Rubick","Clinkz","54","20","34","0.37037037037037035","-11.085976568434052"
"Tiny","Omniknight","65","24","41","0.36923076923076925","-11.988484696729563"
"Magnus","Mirana","84","31","53","0.36904761904761907","-9.215719542201471"
"Rubick","Naga Siren","171","63","108","0.3684210526315789","-7.149517616126674"
"Jakiro","Monkey King","171","63","108","0.3684210526315789","-7.780030743150216"
"Clockwerk","Huskar","57","21","36","0.3684210526315789","-8.812214128222834"
"Underlord","Dark Seer","87","32","55","0.367816091954023","-7.125633233123096"
"Rubick","Alchemist","174","64","110","0.367816091954023","-7.89333622925055"
"Lion","Ursa","68","25","43","0.36764705882352944","-8.188617437803934"
"Void Spirit","Faceless Void","117","43","74","0.36752136752136755","-6.886018374701594"
"Silencer","Enigma","98","36","62","0.3673469387755102","-7.476188753876606"
"Gyrocopter","Chaos Knight","60","22","38","0.36666666666666664","-7.150962065762175"
"Terrorblade","Enigma","90","33","57","0.36666666666666664","-8.132484372753167"
"Snapfire","Mirana","303","111","192","0.36633663366336633","-7.254568885435698"
"Tidehunter","Razor","101","37","64","0.36633663366336633","-7.930615754439653"
"Undying","Chen","71","26","45","0.36619718309859156","-7.764466117565587"
"Vengeful Spirit","Templar Assassin","71","26","45","0.36619718309859156","-8.180849733151367"
"Undying","Medusa","112","41","71","0.36607142857142855","-7.923258559069124"
"Dark Willow","Sand King","82","30","52","0.36585365853658536","-7.974893383984871"
"Ursa","Enigma","52","19","33","0.36538461538461536","-6.0907949143141495"
"Pugna","Broodmother","52","19","33","0.36538461538461536","-6.146111206219372"
"Magnus","Venomancer","52","19","33","0.36538461538461536","-6.950746266655287"
"Abaddon","Naga Siren","52","19","33","0.36538461538461536","-8.930110743470582"
"Silencer","Tidehunter","115","42","73","0.3652173913043478","-8.014664787032673"
"Zeus","Disruptor","63","23","40","0.36507936507936506","-7.974200186376328"
"Winter Wyvern","Chen","63","23","40","0.36507936507936506","-8.88420186088462"
"Warlock","Enigma","74","27","47","0.36486486486486486","-8.45743194948783"
"Hoodwink","Bane","233","85","148","0.3648068669527897","-7.859809199650986"
"Timbersaw","Bane","143","52","91","0.36363636363636365","-4.3593989859560605"
"Earth Spirit","Nature's Prophet","77","28","49","0.36363636363636365","-6.704834859602151"
"Terrorblade","Sand King","99","36","63","0.36363636363636365","-7.554443410596773"
"Phoenix","Largo","55","20","35","0.36363636363636365","-7.744914508956356"
"Mars","Ancient Apparition","66","24","42","0.36363636363636365","-9.23229549563981"
"Jakiro","Largo","55","20","35","0.36363636363636365","-10.095165970040139"
"Phoenix","Drow Ranger","55","20","35","0.36363636363636365","-10.352603297610955"
"Muerta","Grimstroke","91","33","58","0.3626373626373626","-6.885574533086284"
"Muerta","Keeper of the Light","80","29","51","0.3625","-6.7911009771098545"
"Dawnbreaker","Centaur Warrunner","69","25","44","0.36231884057971014","-9.05479087421081"
"Gyrocopter","Storm Spirit","185","67","118","0.3621621621621622","-8.32315445042151"
"Elder Titan","Bane","58","21","37","0.3620689655172414","-5.489233493807077"
"Chaos Knight","Ursa","58","21","37","0.3620689655172414","-8.597394149887496"
"Abaddon","Muerta","58","21","37","0.3620689655172414","-8.919864493042686"
"Tusk","Elder Titan","58","21","37","0.3620689655172414","-9.06051245584305"
"Nyx Assassin","Mirana","58","21","37","0.3620689655172414","-10.278571471150702"
"Death Prophet","Enigma","105","38","67","0.3619047619047619","-7.661808462674606"
"Skywrath Mage","Bane","94","34","60","0.3617021276595745","-9.402470029843629"
"Abaddon","Dark Seer","72","26","46","0.3611111111111111","-7.606258266502923"
"Enchantress","Naga Siren","108","39","69","0.3611111111111111","-9.857641774105225"
"Chaos Knight","Nature's Prophet","61","22","39","0.36065573770491804","-8.695773037610557"
"Lion","Bane","136","49","87","0.3602941176470588","-8.6253273863915"
"Venomancer","Windranger","50","18","32","0.36","-7.522201402855781"
"Phantom Assassin","Primal Beast","50","18","32","0.36","-7.798560249484536"
"Alchemist","Lina","50","18","32","0.36","-10.158871605760528"
"Warlock","Earthshaker","64","23","41","0.359375","-6.510740777275293"
"Death Prophet","Chen","64","23","41","0.359375","-6.539085584532115"
"Troll Warlord","Leshrac","64","23","41","0.359375","-8.36206103959798"
"Alchemist","Winter Wyvern","53","19","34","0.3584905660377358","-7.312042744257908"
"Sand King","Wraith King","53","19","34","0.3584905660377358","-9.74011707365054"
"Morphling","Slardar","53","19","34","0.3584905660377358","-11.1859438048183"
"Underlord","Alchemist","67","24","43","0.3582089552238806","-6.584066741452203"
"Morphling","Mirana","176","63","113","0.35795454545454547","-7.4611335007364605"
"Ember Spirit","Riki","70","25","45","0.35714285714285715","-6.747634339510266"
"Shadow Shaman","Mirana","56","20","36","0.35714285714285715","-7.762296287807099"
"Jakiro","Chaos Knight","56","20","36","0.35714285714285715","-9.723921007563787"
"Crystal Maiden","Pugna","84","30","54","0.35714285714285715","-9.992494984935442"
"Batrider","Io","87","31","56","0.3563218390804598","-6.126032143009048"
"Grimstroke","Abaddon","73","26","47","0.3561643835616438","-7.769897172722612"
"Morphling","Naga Siren","135","48","87","0.35555555555555557","-7.82440553783172"
"Dawnbreaker","Treant Protector","90","32","58","0.35555555555555557","-8.351017833968937"
"Lich","Pugna","76","27","49","0.35526315789473684","-6.01479740386385"
"Gyrocopter","Treant Protector","79","28","51","0.35443037974683544","-8.812386821744768"
"Dawnbreaker","Keeper of the Light","113","40","73","0.35398230088495575","-7.856035334830768"
"Brewmaster","Puck","147","52","95","0.35374149659863946","-9.548742173637377"
"Windranger","Naga Siren","68","24","44","0.35294117647058826","-5.999217178190697"
"Primal Beast","Io","51","18","33","0.35294117647058826","-6.076670354915428"
"Lion","Abaddon","51","18","33","0.35294117647058826","-6.338333397042336"
"Dragon Knight","Dark Seer","119","42","77","0.35294117647058826","-8.193116799983116"
"Silencer","Naga Siren","68","24","44","0.35294117647058826","-8.345421437711167"
"Luna","Enigma","51","18","33","0.35294117647058826","-8.461639801924544"
"Weaver","Magnus","68","24","44","0.35294117647058826","-8.736212429858947"
"Muerta","Alchemist","68","24","44","0.35294117647058826","-9.318819024608201"
"Tiny","Largo","68","24","44","0.35294117647058826","-10.176738592350704"
"Silencer","Ancient Apparition","51","18","33","0.35294117647058826","-11.015541853367331"
"Dawnbreaker","Bane","139","49","90","0.35251798561151076","-6.444755550942018"
"Monkey King","Treant Protector","142","50","92","0.352112676056338","-6.608650948717186"
"Phantom Assassin","Io","54","19","35","0.35185185185185186","-8.45565229357058"
"Hoodwink","Lycan","91","32","59","0.3516483516483517","-8.210993681373989"
"Lina","Bane","128","45","83","0.3515625","-8.204626927196443"
"Underlord","Slardar","74","26","48","0.35135135135135137","-7.768037927084904"
"Primal Beast","Chaos Knight","57","20","37","0.3508771929824561","-6.918647806073646"
"Timbersaw","Elder Titan","57","20","37","0.3508771929824561","-8.838109895933425"
"Hoodwink","Wraith King","57","20","37","0.3508771929824561","-9.434109635717217"
"Ember Spirit","Shadow Fiend","174","61","113","0.3505747126436782","-6.435425284125832"
"Shadow Shaman","Shadow Fiend","60","21","39","0.35","-10.028278564434395"
"Dragon Knight","Treant Protector","112","39","73","0.3482142857142857","-9.143961130949034"
"Grimstroke","Bloodseeker","75","26","49","0.3466666666666667","-6.739959378894681"
"Pugna","Chen","75","26","49","0.3466666666666667","-8.16715131186085"
"Ogre Magi","Beastmaster","75","26","49","0.3466666666666667","-9.124165506123925"
"Keeper of the Light","Templar Assassin","153","53","100","0.3464052287581699","-9.43055774460459"
"Drow Ranger","Lycan","52","18","34","0.34615384615384615","-5.447200994353427"
"Dark Willow","Chen","78","27","51","0.34615384615384615","-9.415885983168396"
"Drow Ranger","Medusa","52","18","34","0.34615384615384615","-9.461017722668162"
"Tidehunter","Treant Protector","104","36","68","0.34615384615384615","-10.496470456548936"
"Snapfire","Slark","81","28","53","0.345679012345679","-8.505552530495928"
"Undying","Underlord","55","19","36","0.34545454545454546","-8.98005245979174"
"Spirit Breaker","Dark Seer","55","19","36","0.34545454545454546","-9.24799020116262"
"Grimstroke","Windranger","84","29","55","0.34523809523809523","-10.471407066692446"
"Lich","Bane","58","20","38","0.3448275862068966","-8.597713689893704"
"Terrorblade","Chen","87","30","57","0.3448275862068966","-9.159203405627593"
"Luna","Chen","61","21","40","0.3442622950819672","-8.825754875869945"
"Underlord","Rubick","93","32","61","0.34408602150537637","-8.981819841164487"
"Shadow Fiend","Spirit Breaker","64","22","42","0.34375","-8.250363559938503"
"Broodmother","Timbersaw","67","23","44","0.34328358208955223","-12.214637104770803"
"Zeus","Monkey King","76","26","50","0.34210526315789475","-8.233136706670544"
"Phantom Assassin","Bane","82","28","54","0.34146341463414637","-8.304644855888393"
"Zeus","Beastmaster","97","33","64","0.3402061855670103","-10.815282153936675"
"Underlord","Lycan","50","17","33","0.34","-6.852370508420106"
"Drow Ranger","Shadow Demon","50","17","33","0.34","-8.616531571389494"
"Silencer","Elder Titan","50","17","33","0.34","-8.824918359691788"
"Earth Spirit","Death Prophet","50","17","33","0.34","-10.349351902006749"
"Slark","Bloodseeker","50","17","33","0.34","-10.897891480747598"
"Templar Assassin","Chen","103","35","68","0.33980582524271846","-6.251071550005396"
"Drow Ranger","Silencer","53","18","35","0.33962264150943394","-6.202514695962843"
"Dark Willow","Lycan","53","18","35","0.33962264150943394","-9.145356963770539"
"Venomancer","Mars","56","19","37","0.3392857142857143","-8.588572142849907"
"Void Spirit","Lycan","59","20","39","0.3389830508474576","-6.787529923733238"
"Skywrath Mage","Razor","68","23","45","0.3382352941176471","-5.926420365063118"
"Dawnbreaker","Medusa","83","28","55","0.3373493975903614","-8.594515142292138"
"Drow Ranger","Clockwerk","107","36","71","0.3364485981308411","-7.1695258206820975"
"Dragon Knight","Underlord","119","40","79","0.33613445378151263","-10.351555023099062"
"Snapfire","Bane","265","89","176","0.33584905660377357","-11.308930963466793"
"Vengeful Spirit","Mirana","54","18","36","0.3333333333333333","-8.384887249416156"
"Clockwerk","Chen","105","35","70","0.3333333333333333","-8.454270274479617"
"Bloodseeker","Faceless Void","54","18","36","0.3333333333333333","-9.241234734219788"
"Zeus","Enigma","93","31","62","0.3333333333333333","-9.445938294875189"
"Dawnbreaker","Dark Seer","60","20","40","0.3333333333333333","-9.819777227597857"
"Legion Commander","Bane","66","22","44","0.3333333333333333","-10.468137566845959"
"Tidehunter","Bloodseeker","57","19","38","0.3333333333333333","-11.497956261644859"
"Clockwerk","Venomancer","69","23","46","0.3333333333333333","-14.424912345367632"
"Dawnbreaker","Chen","94","31","63","0.32978723404255317","-7.906623643540951"
"Silencer","Treant Protector","94","31","63","0.32978723404255317","-9.524462897878733"
"Queen of Pain","Crystal Maiden","76","25","51","0.32894736842105265","-9.46047166180541"
"Bane","Enigma","64","21","43","0.328125","-10.71867695729947"
"Luna","Io","61","20","41","0.32786885245901637","-8.01926645149558"
"Undying","Lifestealer","58","19","39","0.3275862068965517","-10.220019033201257"
"Sand King","Lifestealer","55","18","37","0.32727272727272727","-7.8773115919523296"
"Silencer","Faceless Void","55","18","37","0.32727272727272727","-10.3684933119231"
"Night Stalker","Centaur Warrunner","55","18","37","0.32727272727272727","-12.546474124328169"
"Lion","Chen","52","17","35","0.3269230769230769","-7.341535032905723"
"Faceless Void","Visage","52","17","35","0.3269230769230769","-11.707735155152541"
"Night Stalker","Dragon Knight","74","24","50","0.32432432432432434","-7.285602756581912"
"Warlock","Bane","65","21","44","0.3230769230769231","-7.165640825843205"
"Rubick","Lone Druid","59","19","40","0.3220338983050847","-9.320338619579987"
"Zeus","Faceless Void","59","19","40","0.3220338983050847","-9.536799745220947"
"Grimstroke","Enigma","50","16","34","0.32","-8.265130950573061"
"Night Stalker","Bane","91","29","62","0.31868131868131866","-11.203696279207177"
"Phantom Assassin","Sven","51","16","35","0.3137254901960784","-13.234969358892736"
"Axe","Bane","81","25","56","0.30864197530864196","-11.39791652483908"
"Dazzle","Dragon Knight","52","16","36","0.3076923076923077","-10.13286807912123"
"Underlord","Weaver","62","19","43","0.3064516129032258","-10.233670415646696"
"Axe","Abaddon","69","21","48","0.30434782608695654","-13.022276235086865"
"Earth Spirit","Chen","50","15","35","0.3","-9.162037374609781"
"Invoker","Lifestealer","60","18","42","0.3","-10.540734955940389"
"Night Stalker","Mirana","67","20","47","0.29850746268656714","-11.489827568547396"
"Drow Ranger","Mirana","74","22","52","0.2972972972972973","-12.132525158434278"
"Phoenix","Ancient Apparition","55","16","39","0.2909090909090909","-13.021744434553803"
"Dawnbreaker","Elder Titan","62","18","44","0.2903225806451613","-11.844570634673243"
"Puck","Anti-Mage","53","15","38","0.2830188679245283","-14.886596727563564"
"Axe","Nature's Prophet","57","16","41","0.2807017543859649","-16.331776531222868"
"Weaver","Enigma","61","17","44","0.2786885245901639","-14.884737873109739"
"Lina","Slark","55","15","40","0.2727272727272727","-12.232965915939477"
"Techies","Chen","59","16","43","0.2711864406779661","-11.13956810237401"
"Ember Spirit","Lone Druid","63","17","46","0.2698412698412698","-12.08046897559948"
"Phoenix","Broodmother","57","14","43","0.24561403508771928","-15.053471853888462"
"Kunkka","Ringmaster","52","12","40","0.23076923076923078","-14.953757987234257"
